"X","Y"
0.389321826255173,-0.581938017478634
-0.263323682256348,0.236674640720281
-0.988597530283957,-0.944842115585127
-1.07934995893137,-1.28607690504394
0.80319308662237,1.91144416030432
0.825362932504699,1.36803672010993
-1.13819975900112,-0.121715027478322
0.205592713169870,-0.637647323530816
-0.157933457965735,0.458910925164429
-0.363389631030387,0.853865778625174
0.396372559553615,0.65548192689926
1.01617559284706,1.31898799346869
-0.903470761579172,-0.165000465167432
0.371555270250693,-0.0976557626055294
-0.990482424308674,-0.588214285970732
0.307760370468762,1.13207301700677
0.319456240084438,-0.556023120096683
-0.139709960655942,0.231033813707746
-0.699168531779903,-0.313815611970043
-2.41832125410286,-1.85744577000767
-1.74452591727782,-1.32662074212386
-0.445606738016490,-1.23360304668695
1.90245818176178,1.56323473304975
0.100647042842005,1.04425502028832
-0.173617403021984,0.834359590221603
0.0379336408498372,-0.939934822278898
1.62136327110466,1.85243767570596
2.11782877997664,1.00092823758605
-1.13010403980240,-0.884654404817642
-0.129322437299312,0.720188252323593
-0.475963994253059,-0.268169827529860
0.418540896310626,-0.871593827472397
-0.0909138284782832,-0.872414758973055
-0.41023482619444,0.388572019433208
0.621793243278458,0.518754990932661
-0.225987719502506,-0.651808132904164
-0.59319376531563,0.926496308282932
0.345475558500412,1.37242877369904
-1.56624991540899,-2.44901863359291
-0.329436747792263,0.938095338384758
-0.682302955785706,-0.0291102917714084
1.23246460565873,1.39222965900813
-0.0101853356498073,0.930338729288093
-1.34489698167590,0.272242505069653
0.124231682208116,0.262605004786042
0.126111288691748,0.125771981436943
0.975749121092488,0.865270282874563
-2.00262047781519,-2.80912057833531
0.659174648505279,0.243011360422325
0.940578112635455,0.601363532651475
-0.541709979393699,-0.282450393647022
0.335627427775097,1.36174742421314
0.075926904868817,-0.378981438571944
-0.00557532894268091,0.490568417579525
-0.284078174620795,-1.03990413963392
0.90142213159022,0.0655677478411988
-0.266340146648428,0.830275003439556
1.95192412103139,1.47206029472923
2.23000243455601,1.51223457644654
1.74653154743034,1.44970017090216
0.663479600996689,0.686605773393921
-0.128983966299578,1.40887625299857
2.45867825144197,2.61297222684991
-1.19435236399569,-0.461137292717694
0.655629510718839,1.44729651619812
1.26436901628716,0.468140693095185
1.90400795350740,2.11803203020831
1.33756684809240,1.18081034301676
0.890549364427476,0.940161493792618
1.05456293602933,0.178554403502255
0.194294116172506,-1.15368616917269
0.915150692026707,0.774169446448555
-0.0635228330161699,0.337527918405692
1.10285911213607,1.18507108028318
1.59211226342932,1.23505246194818
1.14935779078478,0.439561947579008
1.29020712494496,0.789305179198311
3.49704974209442,3.76535794750491
0.258361945662836,0.203632038538543
1.21906933832924,1.55752607193912
0.807411438559473,1.08081141187658
1.30161425210043,2.04781149766527
1.76167752551188,1.77295219434553
1.87884468009614,1.52537845715713
-0.619844780461521,0.435113486107397
1.55924940568432,0.271699215834961
1.83809076591224,1.35535145102232
0.435023911788314,-0.367317509968341
-0.231316777350278,1.49608291763317
1.20672088625015,2.38634869474837
0.207066437298262,-0.417734710736961
1.22774397233357,1.24270282985701
-0.657983007191651,-0.0782171369691005
1.85081566047715,2.62647135533966
1.17090502483185,0.313877380792139
1.14933644221248,1.42710084193109
2.04292701012682,1.04389481911656
0.307344799203157,0.153531729590216
1.44894486231209,1.48224298285797
-0.101334035534332,0.64887578175918
2.42135832883198,1.30681091630625
0.870062034162766,0.891291673027708
0.618405502863273,0.627010686749063
0.784618326760305,1.20168092012514
0.118155541148178,0.764874737411067
0.483050852765031,1.85806889548807
